IS_top_5_league,Based_rich_nation,Is_top_ranked_nation,EU_National,Caps,Apps,Age,Reputation,Is_top_prev_club,Last_Transfer_Fee,Salary
0,1,0,0,0.025,0.058823529411764705,0.1428571428571429,0.39195979899497485,0,0,36500.0
0,0,2,1,0.0,0.0,0.1071428571428571,0.33819095477386935,0,0,36500.0
0,0,0,0,0.0,0.02127659574468085,0.2142857142857143,0.4221105527638191,0,0,36500.0
1,1,2,0,0.0,0.006257822277847309,0.0357142857142857,0.35778894472361805,1,0,36500.0
0,1,2,1,0.0,0.0,0.0,0.36924623115577887,0,0,36500.0
0,1,0,0,0.0,0.18147684605757197,0.2857142857142857,0.4242211055276382,0,0,36500.0
0,1,2,0,0.0,0.0,0.0714285714285714,0.3395979899497487,1,0,36500.0
0,1,2,0,0.0,0.022528160200250315,0.0714285714285714,0.4623115577889447,0,0,36500.0
0,1,0,0,0.0,0.02753441802252816,0.1071428571428571,0.45537688442211055,0,0,36500.0
0,0,0,0,0.0,0.0625782227784731,0.1785714285714286,0.42552763819095474,0,0,36500.0
0,0,0,0,0.015,0.17521902377972465,0.25,0.5257286432160804,0,0,36500.0
0,1,2,0,0.0,0.0050062578222778474,0.0357142857142857,0.48673366834170856,0,0,36500.0
0,0,2,1,0.0,0.04755944931163955,0.1428571428571429,0.4550753768844221,0,0,36500.0
1,1,2,0,0.0,0.0,0.0357142857142857,0.3444221105527638,0,0,36500.0
0,0,2,1,0.0,0.03128911138923655,0.1071428571428571,0.46361809045226127,0,0,36500.0
0,0,2,1,0.0,0.03254067584480601,0.2142857142857143,0.4710552763819095,0,0,36500.0
0,1,2,0,0.0,0.0,0.0714285714285714,0.37185929648241206,0,0,36500.0
1,1,2,0,0.0,0.12390488110137672,0.1785714285714286,0.39195979899497485,0,0,36500.0
0,1,2,0,0.0,0.0,0.0357142857142857,0.455678391959799,0,0,36500.0
0,1,0,1,0.0,0.0025031289111389237,0.1071428571428571,0.3366834170854271,0,0,36500.0
1,1,2,0,0.0,0.0,0.0714285714285714,0.32160804020100503,0,0,36500.0
0,0,0,1,0.0,0.19524405506883605,0.3214285714285714,0.4472361809045226,0,0,36500.0
0,1,2,0,0.0,0.327909887359199,0.2857142857142857,0.41708542713567837,0,0,36500.0
1,1,2,0,0.0,0.0,0.0714285714285714,0.27376884422110553,0,0,36500.0
0,1,1,0,0.0,0.03128911138923655,0.1071428571428571,0.2757788944723618,0,0,36500.0
1,1,2,0,0.0,0.0,0.0357142857142857,0.4748743718592965,0,0,36500.0
0,0,2,0,0.0,0.3254067584480601,0.4285714285714285,0.40824120603015074,0,0,36500.0
0,1,0,0,0.0,0.0025031289111389237,0.1428571428571429,0.3969849246231156,0,0,36500.0
0,1,2,1,0.0,0.4856070087609512,0.5357142857142857,0.41246231155778895,0,0,36500.0
0,0,0,1,0.005,0.6157697121401753,0.6071428571428571,0.3967839195979899,0,0,36500.0
0,1,2,1,0.0,0.011264080100125157,0.0714285714285714,0.4408040201005025,0,0,36500.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.37748743718592964,0,0,36500.0
0,0,0,1,0.0,0.41802252816020025,0.4999999999999999,0.451356783919598,0,0,36500.0
1,1,0,1,0.0,0.0050062578222778474,0.0,0.34321608040201,0,0,36500.0
0,0,2,0,0.0,0.017521902377972465,0.0357142857142857,0.42663316582914573,0,0,36500.0
0,1,2,0,0.0,0.012515644555694618,0.1428571428571429,0.3817085427135678,0,0,36500.0
0,0,0,0,0.0,0.13141426783479349,0.25,0.42713567839195976,0,0,36500.0
1,1,2,0,0.0,0.0,0.0357142857142857,0.3163819095477387,0,0,36500.0
0,0,0,1,0.0,0.18272841051314143,0.25,0.47738693467336685,0,0,36500.0
0,0,2,0,0.0,0.09762202753441802,0.25,0.4242211055276382,0,0,36500.0
0,0,1,1,0.0,0.31539424280350437,0.3928571428571429,0.4422110552763819,0,0,36500.0
0,1,0,1,0.0,0.11389236545682103,0.2142857142857143,0.40683417085427137,0,0,36500.0
0,1,2,1,0.0,0.0012515644555694619,0.0714285714285714,0.41497487437185926,0,0,36500.0
0,1,0,0,0.0,0.10262828535669587,0.25,0.4244221105527638,0,0,36500.0
0,1,2,0,0.0,0.03504380475594493,0.0714285714285714,0.4409045226130653,0,0,36500.0
0,0,0,0,0.0,0.21902377972465584,0.3928571428571429,0.40984924623115576,0,0,36500.0
0,0,1,0,0.0,0.0,0.0357142857142857,0.4371859296482412,1,0,36500.0
0,1,2,0,0.0,0.03879849812265332,0.0714285714285714,0.2759798994974874,0,0,36500.0
0,0,0,0,0.0,0.3516896120150188,0.4285714285714285,0.4794974874371859,0,0,36500.0
1,1,1,1,0.0,0.0,0.0714285714285714,0.34673366834170855,0,0,36500.0
0,0,0,0,0.0,0.28911138923654567,0.4285714285714285,0.49316582914572865,0,0,36500.0
0,0,0,0,0.0,0.19774718397997498,0.3571428571428571,0.5195979899497487,0,0,36500.0
0,0,2,1,0.0,0.19899874843554444,0.2142857142857143,0.5759798994974874,0,0,36500.0
0,0,2,1,0.0,0.0725907384230288,0.2142857142857143,0.5045226130653266,0,0,36500.0
0,1,2,0,0.0,0.15894868585732166,0.2857142857142857,0.417286432160804,0,0,36500.0
0,0,1,0,0.0,0.006257822277847309,0.0714285714285714,0.4355778894472362,0,0,36500.0
1,1,2,0,0.0,0.0,0.0,0.3385929648241206,0,0,36500.0
0,1,2,0,0.0,0.016270337922403004,0.0357142857142857,0.4029145728643216,0,0,36500.0
0,1,2,0,0.0,0.0,0.1071428571428571,0.4058291457286432,0,0,36500.0
1,1,1,0,0.0,0.0,0.1071428571428571,0.3223115577889447,0,0,36500.0
1,1,2,0,0.0,0.0,0.0,0.2964824120603015,0,0,36500.0
0,1,2,1,0.0,0.3091364205256571,0.4285714285714285,0.40201005025125625,0,0,36500.0
0,1,2,0,0.0,0.20901126408010012,0.4285714285714285,0.40361809045226127,0,0,36500.0
0,1,2,0,0.0,0.025031289111389236,0.0714285714285714,0.4186934673366834,0,0,36500.0
1,1,2,0,0.0,0.0,0.0357142857142857,0.2552763819095477,0,0,36500.0
1,1,2,0,0.0,0.0,0.0357142857142857,0.3523618090452261,0,0,36500.0
0,1,2,1,0.0,0.22152690863579474,0.3571428571428571,0.4321608040201005,0,0,36500.0
0,1,0,0,0.0,0.0,0.0357142857142857,0.24623115577889446,0,0,36500.0
0,0,1,0,0.0,0.24405506883604505,0.4285714285714285,0.4987939698492462,0,0,36500.0
0,0,0,1,0.095,0.1113892365456821,0.1785714285714286,0.37195979899497483,0,0,36500.0
0,0,0,1,0.0,0.48685857321652065,0.6071428571428571,0.45748743718592966,0,0,36500.0
0,0,2,0,0.0,0.025031289111389236,0.2142857142857143,0.42100502512562815,0,0,36500.0
0,1,2,0,0.0,0.09637046307884857,0.25,0.4186934673366834,0,0,36500.0
0,0,2,0,0.0,0.22778473091364207,0.5357142857142857,0.4673366834170854,0,0,36500.0
0,1,0,0,0.045,0.6120150187734669,0.5714285714285715,0.3369849246231156,0,0,36500.0
0,0,0,1,0.075,0.18898623279098875,0.2857142857142857,0.457286432160804,0,0,36500.0
0,0,0,1,0.125,0.11264080100125157,0.3214285714285714,0.40311557788944724,0,0,36500.0
0,0,1,1,0.0,0.1939924906132666,0.4999999999999999,0.31678391959798996,0,0,36500.0
0,1,2,0,0.0,0.012515644555694618,0.1071428571428571,0.40201005025125625,0,0,36500.0
0,1,2,0,0.0,0.09386733416770963,0.1428571428571429,0.3366834170854271,0,0,36500.0
0,1,2,0,0.0,0.015018773466833543,0.1785714285714286,0.34844221105527634,0,0,36500.0
0,1,2,1,0.0,0.32665832290362956,0.3928571428571429,0.48381909547738694,0,0,36500.0
0,1,2,1,0.0,0.2002503128911139,0.25,0.4042211055276382,0,0,36500.0
0,0,0,1,0.0,0.13892365456821026,0.2142857142857143,0.41708542713567837,0,0,36500.0
0,0,0,0,0.01,0.3053817271589487,0.4285714285714285,0.5132663316582915,0,0,36500.0
0,0,0,0,0.0,0.1964956195244055,0.3571428571428571,0.4250251256281407,0,0,36500.0
0,1,2,0,0.0,0.06758448060075094,0.1428571428571429,0.42743718592964824,0,0,36500.0
0,0,0,0,0.0,0.4693366708385482,0.5714285714285715,0.4321608040201005,0,0,36500.0
0,0,0,0,0.1,0.18147684605757197,0.4999999999999999,0.25477386934673363,0,0,36500.0
0,0,0,0,0.01,0.05131414267834793,0.3571428571428571,0.37407035175879394,0,0,36500.0
0,1,0,0,0.0,0.0,0.0357142857142857,0.36201005025125627,1,0,36500.0
0,0,0,1,0.0,0.3992490613266583,0.4999999999999999,0.40281407035175876,0,0,36500.0
0,0,0,0,0.03,0.3992490613266583,0.5357142857142857,0.4484422110552764,0,0,36500.0
0,1,1,1,0.0,0.1376720901126408,0.2142857142857143,0.42924623115577887,0,0,36500.0
0,1,2,1,0.0,0.08635794743429287,0.2142857142857143,0.41708542713567837,0,0,36500.0
0,0,1,0,0.055,0.21902377972465584,0.4642857142857143,0.5125628140703518,0,0,36500.0
0,0,0,0,0.135,0.15894868585732166,0.5357142857142857,0.4635175879396985,0,0,36500.0
0,0,0,0,0.065,0.07759699624530664,0.2857142857142857,0.34673366834170855,0,0,36500.0
0,0,2,1,0.0,0.0688360450563204,0.2857142857142857,0.4293467336683417,0,0,36500.0
0,0,2,0,0.0,0.15644555694618273,0.2857142857142857,0.4623115577889447,0,0,36500.0
0,0,0,0,0.09,0.13016270337922403,0.2142857142857143,0.4472361809045226,0,0,36500.0
0,0,0,1,0.03,0.18147684605757197,0.4642857142857143,0.4487437185929648,0,0,36500.0
0,1,1,1,0.0,0.0,0.0714285714285714,0.4298492462311558,0,0,36500.0
0,0,2,1,0.0,0.1051314142678348,0.3214285714285714,0.39195979899497485,0,0,36500.0
0,0,0,0,0.0,0.09136420525657071,0.1428571428571429,0.5056281407035176,0,0,36500.0
0,1,2,1,0.0,0.2615769712140175,0.3571428571428571,0.4723618090452261,0,0,36500.0
0,0,0,1,0.005,0.24405506883604505,0.3571428571428571,0.507537688442211,0,0,36500.0
1,1,2,1,0.0,0.0012515644555694619,0.0,0.464321608040201,0,0,36500.0
0,0,0,0,0.005,0.02127659574468085,0.6071428571428571,0.32552763819095476,0,0,36500.0
0,0,2,1,0.0,0.02127659574468085,0.1071428571428571,0.4094472361809045,0,0,36500.0
0,1,2,1,0.0,0.2615769712140175,0.3214285714285714,0.4355778894472362,0,0,36500.0
0,0,0,0,0.06,0.08385481852315395,0.25,0.3417085427135678,0,0,36500.0
0,0,2,0,0.0,0.05006257822277847,0.0714285714285714,0.5438190954773869,0,0,36500.0
0,0,0,0,0.005,0.09887359198998749,0.4285714285714285,0.3517587939698492,0,0,36500.0
0,0,0,0,0.015,0.061326658322903634,0.1428571428571429,0.34180904522613065,0,0,36500.0
0,0,0,0,0.2,0.057571964956195244,0.3214285714285714,0.3969849246231156,0,0,36500.0
0,1,2,1,0.0,0.1051314142678348,0.1785714285714286,0.48190954773869343,0,0,36000.0
0,1,2,1,0.0,0.0,0.0,0.46361809045226127,0,0,36000.0
0,0,0,0,0.13,0.08010012515644556,0.3571428571428571,0.36683417085427134,0,0,36000.0
0,0,0,1,0.26,0.4192740926157697,0.3928571428571429,0.4969849246231156,0,0,36000.0
0,0,1,1,0.03,0.3742177722152691,0.5714285714285715,0.47738693467336685,0,0,36000.0
0,0,0,0,0.015,0.20275344180225283,0.4642857142857143,0.36683417085427134,0,0,36000.0
0,0,0,0,0.01,0.08010012515644556,0.1071428571428571,0.4764824120603015,0,0,36000.0
0,1,2,1,0.0,0.0012515644555694619,0.0714285714285714,0.457286432160804,0,0,36000.0
0,1,1,1,0.0,0.07759699624530664,0.2142857142857143,0.42070351758793967,0,0,36000.0
0,0,0,0,0.04,0.11264080100125157,0.2857142857142857,0.3517587939698492,0,0,36000.0
0,0,0,0,0.145,0.0050062578222778474,0.4999999999999999,0.5175879396984925,0,0,36000.0
0,1,2,1,0.0,0.061326658322903634,0.1071428571428571,0.4237185929648241,0,0,36000.0
0,0,0,0,0.005,0.025031289111389236,0.4999999999999999,0.38190954773869346,0,0,36000.0
0,1,2,1,0.0,0.06007509386733417,0.1785714285714286,0.4640201005025126,0,0,36000.0
0,0,2,1,0.0,0.22778473091364207,0.3928571428571429,0.457286432160804,0,0,36000.0
0,0,0,0,0.025,0.17521902377972465,0.3928571428571429,0.5175879396984925,0,0,36000.0
0,0,2,0,0.0,0.36545682102628285,0.5357142857142857,0.4723618090452261,0,0,36000.0
0,0,1,0,0.005,0.15644555694618273,0.25,0.5580904522613065,0,0,36000.0
0,1,2,1,0.0,0.0851063829787234,0.2142857142857143,0.46834170854271356,0,0,36000.0
0,1,2,1,0.0,0.04380475594493116,0.1428571428571429,0.4692462311557789,0,0,36000.0
0,0,2,1,0.0,0.23404255319148937,0.3928571428571429,0.3977889447236181,0,0,36000.0
0,1,1,0,0.0,0.28160200250312895,0.3928571428571429,0.4585929648241206,0,0,36000.0
0,1,0,0,0.39,0.31789737171464333,0.5357142857142857,0.2914572864321608,0,0,36000.0
0,1,2,1,0.0,0.13016270337922403,0.25,0.42402010050251254,0,0,36000.0
0,1,0,1,0.0,0.0,0.0357142857142857,0.410251256281407,0,0,36000.0
0,0,0,0,0.01,0.15143929912390489,0.4642857142857143,0.2964824120603015,0,0,36000.0
0,1,2,1,0.0,0.0,0.0357142857142857,0.4671356783919598,0,0,36000.0
0,0,0,0,0.015,0.12265331664580727,0.1071428571428571,0.5610050251256281,0,0,36000.0
0,1,1,1,0.0,0.0,0.0357142857142857,0.4101507537688442,0,0,36000.0
0,0,2,1,0.0,0.09386733416770963,0.4285714285714285,0.41708542713567837,0,0,36000.0
0,0,1,0,0.04,0.2428035043804756,0.3571428571428571,0.3272361809045226,0,0,36000.0
0,1,2,1,0.0,0.3016270337922403,0.6071428571428571,0.4221105527638191,0,0,36000.0
0,1,2,1,0.0,0.43679599499374216,0.6785714285714285,0.4221105527638191,0,0,36000.0
0,1,2,1,0.0,0.08635794743429287,0.2142857142857143,0.4379899497487437,0,0,36000.0
0,1,2,1,0.0,0.3779724655819775,0.4999999999999999,0.4120603015075377,0,0,36000.0
0,1,2,1,0.0,0.03379224030037547,0.1428571428571429,0.4221105527638191,0,0,36000.0
0,0,0,0,0.0,0.2202753441802253,0.3214285714285714,0.4982914572864322,0,0,36000.0
0,1,2,1,0.0,0.08635794743429287,0.25,0.42713567839195976,0,0,36000.0
0,0,0,0,0.18,0.11639549436795996,0.1785714285714286,0.44452261306532664,0,0,36000.0
0,1,1,1,0.0,0.03128911138923655,0.1071428571428571,0.41708542713567837,0,0,36000.0
0,1,2,1,0.0,0.056320400500625784,0.1428571428571429,0.4278391959798995,0,0,36000.0
0,0,0,0,0.02,0.17146433041301629,0.4285714285714285,0.40261306532663316,0,0,36000.0
0,1,2,1,0.0,0.01376720901126408,0.0714285714285714,0.44552763819095476,0,0,36000.0
0,1,2,1,0.0,0.25782227784730916,0.5714285714285715,0.4472361809045226,0,0,36000.0
0,1,2,1,0.0,0.1414267834793492,0.1785714285714286,0.43758793969849247,0,0,36000.0
0,1,1,1,0.0,0.17647058823529413,0.3571428571428571,0.4223115577889447,0,0,36000.0
0,0,0,0,0.065,0.0425531914893617,0.3571428571428571,0.40703517587939697,0,0,36000.0
0,1,2,1,0.0,0.058823529411764705,0.4285714285714285,0.4221105527638191,0,0,36000.0
0,0,2,1,0.0,0.10262828535669587,0.1785714285714286,0.515678391959799,0,0,36000.0
0,0,2,1,0.0,0.056320400500625784,0.1428571428571429,0.4723618090452261,0,0,36000.0
0,1,1,1,0.0,0.07884856070087609,0.1071428571428571,0.4250251256281407,0,0,36000.0
0,1,1,1,0.0,0.0025031289111389237,0.0714285714285714,0.36351758793969846,0,0,36000.0
0,1,1,1,0.0,0.0,0.0,0.3698492462311558,0,0,36000.0
0,1,1,1,0.0,0.15894868585732166,0.2142857142857143,0.4221105527638191,0,0,36000.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.33819095477386935,0,0,36000.0
0,0,2,1,0.0,0.13642052565707136,0.3214285714285714,0.4691457286432161,0,0,36000.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.3233165829145728,0,0,36000.0
0,0,2,1,0.0,0.41051314142678347,0.8571428571428571,0.4823115577889447,0,0,36000.0
0,0,2,1,0.0,0.2715894868585732,0.4285714285714285,0.525929648241206,0,0,36000.0
0,0,1,0,0.0,0.0,0.1071428571428571,0.3479396984924623,0,0,36000.0
0,0,2,1,0.0,0.4142678347934919,0.4999999999999999,0.5085427135678392,0,0,36000.0
0,0,2,1,0.0,0.0025031289111389237,0.0714285714285714,0.34673366834170855,0,0,36000.0
0,0,2,1,0.0,0.19774718397997498,0.3928571428571429,0.48743718592964824,0,0,36000.0
0,0,2,0,0.0,0.11389236545682103,0.5714285714285715,0.5261306532663317,0,0,36000.0
0,0,2,1,0.0,0.5219023779724656,0.6071428571428571,0.5125628140703518,0,0,36000.0
0,0,2,1,0.0,0.06758448060075094,0.1785714285714286,0.4237185929648241,0,0,36000.0
0,0,0,0,0.17,0.03504380475594493,0.25,0.3688442211055276,0,0,36000.0
0,0,2,0,0.0,0.015018773466833543,0.1785714285714286,0.3969849246231156,0,0,36000.0
0,0,2,1,0.0,0.0,0.0714285714285714,0.33326633165829145,0,0,36000.0
0,1,0,1,0.0,0.0425531914893617,0.1428571428571429,0.47336683417085423,0,0,36000.0
0,0,0,1,0.01,0.3591989987484355,0.5357142857142857,0.4723618090452261,0,0,36000.0
0,0,2,1,0.0,0.0012515644555694619,0.1071428571428571,0.37185929648241206,0,0,36000.0
0,0,2,1,0.0,0.0,0.1428571428571429,0.3366834170854271,0,0,36000.0
0,0,2,1,0.0,0.008760951188986232,0.0714285714285714,0.3525628140703517,0,0,36000.0
0,0,2,1,0.0,0.0,0.1071428571428571,0.34673366834170855,1,0,36000.0
0,0,2,1,0.0,0.057571964956195244,0.1785714285714286,0.5150753768844221,0,0,36000.0
0,0,2,1,0.0,0.0,0.0714285714285714,0.35758793969849245,1,0,36000.0
0,0,0,0,0.0,0.07133917396745933,0.25,0.5025125628140703,0,0,36000.0
0,0,2,1,0.0,0.38923654568210264,0.5714285714285715,0.4831155778894472,0,0,36000.0
0,0,2,0,0.0,0.0050062578222778474,0.1785714285714286,0.457286432160804,0,0,36000.0
0,1,1,1,0.0,0.0525657071339174,0.1785714285714286,0.42201005025125626,0,0,36000.0
0,0,1,0,0.0,0.003754693366708386,0.1071428571428571,0.4607035175879397,0,0,36000.0
0,0,2,1,0.0,0.0,0.25,0.4472361809045226,0,0,36000.0
0,0,2,1,0.0,0.295369211514393,0.4285714285714285,0.4797989949748744,0,0,36000.0
0,0,2,1,0.0,0.0,0.0714285714285714,0.3316582914572864,0,0,36000.0
0,0,0,0,0.02,0.44806007509386736,0.6428571428571429,0.5006030150753769,0,0,36000.0
0,0,2,1,0.0,0.3566958698372966,0.3928571428571429,0.4974874371859296,0,0,36000.0
0,0,2,0,0.0,0.015018773466833543,0.1428571428571429,0.3990954773869347,0,0,36000.0
0,0,2,1,0.0,0.07884856070087609,0.2857142857142857,0.47467336683417083,0,0,36000.0
0,0,0,0,0.0,0.15143929912390489,0.2857142857142857,0.5105527638190954,0,0,36000.0
0,0,2,1,0.0,0.21777221526908636,0.3571428571428571,0.5090452261306533,0,0,36000.0
0,0,2,1,0.0,0.5043804755944932,0.6071428571428571,0.5175879396984925,0,0,36000.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.32733668341708544,0,0,36000.0
0,0,2,0,0.0,0.07884856070087609,0.1785714285714286,0.3639195979899497,0,0,36000.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.35839195979899496,0,0,36000.0
0,0,0,0,0.0,0.11764705882352941,0.25,0.5051256281407035,0,0,36000.0
0,0,0,0,0.0,0.07509386733416772,0.3571428571428571,0.5047236180904523,0,0,36000.0
0,1,0,1,0.0,0.012515644555694618,0.1428571428571429,0.417286432160804,0,0,36000.0
0,0,2,1,0.0,0.3504380475594493,0.4642857142857143,0.4826130653266332,0,0,36000.0
0,0,0,0,0.0,0.18648310387984982,0.4285714285714285,0.5049246231155778,0,0,36000.0
0,0,2,1,0.0,0.0,0.0357142857142857,0.34854271356783917,0,0,36000.0
0,0,2,1,0.0,0.0025031289111389237,0.1071428571428571,0.3938693467336683,0,0,36000.0
0,0,2,1,0.0,0.4380475594493117,0.4999999999999999,0.5089447236180904,0,0,36000.0
0,0,2,1,0.0,0.4993742177722153,0.6785714285714285,0.4586934673366834,0,0,36000.0
0,0,2,1,0.0,0.36795994993742176,0.4285714285714285,0.4957788944723618,0,0,36000.0
0,0,0,0,0.155,0.07384230287859825,0.6071428571428571,0.44763819095477386,0,0,36000.0
0,0,2,1,0.0,0.15269086357947434,0.25,0.5175879396984925,0,0,36000.0
0,0,0,0,0.3,0.04505632040050063,0.4642857142857143,0.4974874371859296,0,0,36000.0
0,1,2,1,0.0,0.15394242803504382,0.25,0.4363819095477387,0,0,36000.0
0,0,2,1,0.0,0.07008760951188986,0.1071428571428571,0.5815075376884422,0,0,36000.0
0,0,2,1,0.0,0.18773466833541927,0.25,0.5520603015075377,0,0,36000.0
0,1,2,1,0.0,0.011264080100125157,0.1071428571428571,0.4322613065326633,0,0,36000.0
0,0,0,1,0.125,0.1251564455569462,0.3214285714285714,0.46884422110552765,0,0,36000.0
0,0,0,0,0.005,0.38172715894868586,0.6071428571428571,0.4449246231155779,0,0,36000.0
0,0,0,0,0.095,0.08385481852315395,0.3928571428571429,0.4472361809045226,0,0,36000.0
0,0,2,0,0.0,0.015018773466833543,0.1071428571428571,0.4655276381909548,0,0,36000.0
0,1,2,1,0.0,0.1451814768460576,0.1428571428571429,0.4358793969849246,0,0,36000.0
0,1,2,1,0.0,0.1476846057571965,0.2857142857142857,0.4373869346733668,0,0,36000.0
0,1,2,1,0.0,0.21526908635794745,0.25,0.4120603015075377,0,0,36000.0
0,1,2,1,0.0,0.06633291614518148,0.25,0.42844221105527636,0,0,36000.0
0,0,1,0,0.0,0.4067584480600751,0.6071428571428571,0.3316582914572864,0,0,36000.0
0,0,0,0,0.02,0.16520650813516896,0.3571428571428571,0.4487437185929648,0,0,36000.0
1,1,1,1,0.0,0.0,0.0357142857142857,0.3985929648241206,0,0,36000.0
0,1,2,1,0.0,0.24405506883604505,0.2857142857142857,0.4342713567839196,0,0,36000.0
0,1,2,1,0.0,0.40175219023779724,0.4285714285714285,0.4321608040201005,0,0,36000.0
0,0,2,0,0.0,0.022528160200250315,0.1785714285714286,0.4723618090452261,0,0,36000.0
0,1,2,1,0.0,0.16896120150187735,0.3214285714285714,0.4321608040201005,0,0,36000.0
0,0,0,0,0.01,0.2728410513141427,0.25,0.507537688442211,0,0,36000.0
0,0,2,1,0.0,0.1639549436795995,0.2857142857142857,0.5663316582914573,0,0,36000.0
0,0,0,1,0.0,0.21401752190237797,0.2857142857142857,0.5586934673366835,0,0,36000.0
0,1,2,1,0.0,0.4956195244055069,0.5357142857142857,0.4723618090452261,0,0,36000.0
0,1,1,1,0.0,0.03254067584480601,0.1428571428571429,0.4764824120603015,0,0,36000.0
0,0,0,0,0.005,0.22528160200250313,0.4999999999999999,0.2914572864321608,0,0,36000.0
0,0,0,0,0.075,0.12265331664580727,0.3214285714285714,0.2936683417085427,0,0,36000.0
0,1,2,1,0.0,0.4405506883604506,0.5357142857142857,0.40703517587939697,0,0,36000.0
0,1,1,1,0.0,0.41051314142678347,0.5357142857142857,0.4221105527638191,0,0,36000.0
0,1,1,1,0.0,0.1051314142678348,0.2142857142857143,0.4221105527638191,0,0,36000.0
0,1,1,1,0.0,0.19274092615769714,0.3571428571428571,0.4231155778894472,0,0,36000.0
0,1,2,1,0.0,0.32916145181476847,0.4642857142857143,0.4723618090452261,0,0,36000.0
0,1,1,1,0.0,0.15894868585732166,0.1785714285714286,0.4221105527638191,0,0,36000.0
0,0,0,1,0.005,0.30788485607008764,0.5357142857142857,0.347035175879397,0,0,36000.0
0,1,1,1,0.0,0.10638297872340426,0.25,0.4221105527638191,0,0,36000.0
0,1,1,1,0.0,0.057571964956195244,0.1785714285714286,0.4301507537688442,0,0,36000.0
0,1,2,1,0.0,0.0,0.1071428571428571,0.3488442211055276,0,0,35500.0
0,1,2,1,0.0,0.0625782227784731,0.1785714285714286,0.47547738693467334,0,0,35500.0
0,0,0,0,0.125,0.003754693366708386,0.4999999999999999,0.35678391959798994,0,0,35500.0
0,0,0,0,0.055,0.0012515644555694619,0.25,0.4723618090452261,0,0,35500.0
0,0,0,0,0.125,0.003754693366708386,0.1785714285714286,0.49718592964824115,0,0,35500.0
0,1,1,1,0.0,0.0,0.0714285714285714,0.4260301507537688,0,0,35500.0
0,0,0,0,0.03,0.006257822277847309,0.2142857142857143,0.41326633165829146,0,0,35500.0
0,1,2,1,0.0,0.1276595744680851,0.1785714285714286,0.4701507537688442,0,0,35500.0
0,1,2,1,0.0,0.07634543178973717,0.1785714285714286,0.4710552763819095,0,0,35500.0
0,1,2,1,0.0,0.21777221526908636,0.5714285714285715,0.4723618090452261,0,0,35500.0
0,1,2,1,0.0,0.04005006257822278,0.1071428571428571,0.4673366834170854,0,0,35500.0
0,1,2,1,0.0,0.04755944931163955,0.1428571428571429,0.46984924623115576,0,0,35500.0
1,1,1,1,0.0,0.058823529411764705,0.0714285714285714,0.39919597989949746,0,0,35500.0
0,1,2,1,0.0,0.44806007509386736,0.5714285714285715,0.4673366834170854,0,0,35500.0
0,1,2,1,0.0,0.5193992490613266,0.6071428571428571,0.41708542713567837,0,0,35500.0
0,1,2,1,0.0,0.11514392991239049,0.3214285714285714,0.4694472361809045,0,0,35500.0
0,1,2,1,0.0,0.02127659574468085,0.3214285714285714,0.4623115577889447,0,0,35500.0
0,0,0,0,0.005,0.08260325406758448,0.3571428571428571,0.3517587939698492,0,0,35500.0
0,1,2,1,0.0,0.26783479349186484,0.5357142857142857,0.4673366834170854,0,0,35500.0
0,0,0,1,0.0,0.03379224030037547,0.0357142857142857,0.42412060301507537,1,0,35500.0
0,1,2,1,0.0,0.09637046307884857,0.2857142857142857,0.46964824120603016,0,0,35500.0
0,1,2,1,0.0,0.05131414267834793,0.2142857142857143,0.46964824120603016,0,0,35500.0
0,1,1,0,0.0,0.0,0.0,0.30170854271356784,0,0,35500.0
0,0,1,1,0.0,0.14267834793491865,0.1785714285714286,0.42713567839195976,0,0,35500.0
0,1,2,1,0.0,0.18397997496871088,0.6071428571428571,0.4673366834170854,0,0,35500.0
0,1,0,1,0.015,0.09386733416770963,0.1428571428571429,0.42713567839195976,0,0,35500.0
0,0,1,1,0.0,0.03254067584480601,0.1428571428571429,0.39266331658291453,0,0,35500.0
0,1,2,1,0.0,0.07884856070087609,0.2857142857142857,0.42462311557788945,0,0,35500.0
0,1,0,1,0.125,0.3617021276595745,0.6785714285714285,0.4655276381909548,0,0,35500.0
0,1,2,1,0.0,0.10262828535669587,0.2857142857142857,0.462713567839196,0,0,35500.0
0,0,0,0,0.22,0.1702127659574468,0.4642857142857143,0.457286432160804,0,0,35500.0
0,0,0,1,0.025,0.28160200250312895,0.2857142857142857,0.39195979899497485,0,0,35500.0
0,1,1,1,0.0,0.36795994993742176,0.5357142857142857,0.4277386934673367,0,0,35500.0
0,1,2,1,0.0,0.5469336670838548,0.6428571428571429,0.3015075376884422,0,0,35500.0
0,1,0,1,0.0,0.2928660826032541,0.4285714285714285,0.4245226130653266,0,0,35500.0
0,0,2,1,0.0,0.09762202753441802,0.25,0.41708542713567837,0,0,35500.0
0,0,0,0,0.145,0.0012515644555694619,0.4642857142857143,0.37185929648241206,0,0,35500.0
0,1,0,1,0.0,0.2127659574468085,0.3214285714285714,0.4691457286432161,0,0,35500.0
0,1,2,1,0.0,0.19274092615769714,0.25,0.4723618090452261,0,0,35500.0
